,ABN,Name,Main activity,Full time staff,Part time staff,Volunteers,Year,Casual staff,Total revenue,Total gross income,Employee expenses,All other expenses,Total expenses,Net surplus deficit,type,cat1_1,formed_combined2
1797,65962251319,Child And Family Welfare Association Of Australia Incorporated,Other activity,0,0,30,2014,0.0,0.0,8134.0,0.0,6648.0,6648.0,1485.0,Citizen group,age,
1798,65962251319,Child And Family Welfare Association Of Australia Incorporated,Other education,0,0,30,2015,0.0,0.0,7125.0,0.0,6893.0,6893.0,232.0,Citizen group,age,
1799,65962251319,Child And Family Welfare Association Of Australia Incorporated,Advocacy and civic activities,0,0,3,2016,0.0,0.0,10193.0,0.0,20054.0,20054.0,-9861.0,Citizen group,age,
1800,65962251319,Child And Family Welfare Association Of Australia Incorporated,Advocacy and civic activities,0,0,0,2017,0.0,6007.0,6058.0,5000.0,1858.0,6858.0,-800.0,Citizen group,age,
1801,65962251319,Child And Family Welfare Association Of Australia Incorporated,Civic and advocacy activities,0,0,5,2018,0.0,5986.0,6037.0,0.0,199.0,199.0,5838.0,Citizen group,age,
1802,65962251319,Child And Family Welfare Association Of Australia Incorporated,Civic and advocacy activities,0,0,5,2019,0.0,4803.0,4803.0,0.0,3499.0,3499.0,1304.0,Citizen group,age,
1803,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",54,15,1,2013,,,,,,,,Citizen group,disabled and health advocacy,1959.0
1804,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",51,3,6,2014,3.0,11354766.0,11354766.0,5502247.0,4671854.0,10474101.0,880665.0,Citizen group,disabled and health advocacy,1959.0
1805,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",68,7,15,2015,11.0,12037587.0,12037587.0,6498595.0,5022426.0,11809202.0,228385.0,Citizen group,disabled and health advocacy,1959.0
1806,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",59,8,10,2016,33.0,11910859.0,11910859.0,6892438.0,4939472.0,12152107.0,-241248.0,Citizen group,disabled and health advocacy,1959.0
1807,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",81,19,10,2017,23.0,14324931.0,14324931.0,8104116.0,4563882.0,13744565.0,580366.0,Citizen group,disabled and health advocacy,1959.0
1808,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",103,20,14,2018,17.0,17448361.0,17448361.0,10014684.0,4591537.0,16854129.0,594232.0,Citizen group,disabled and health advocacy,1959.0
1809,66057731192,Alcohol and Drug Foundation Inc,"Economic, social and community development",100,26,14,2019,20.0,18881766.0,18881766.0,10273732.0,5215626.0,18469872.0,411894.0,Citizen group,disabled and health advocacy,1959.0
1838,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,"Economic, social and community development",7,1,4,2013,,,,,,,,Citizen group,social welfare and poor,2000.0
1839,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,Civic and advocacy activities,4,4,6,2014,0.0,696664.0,706329.0,439264.0,196871.0,636135.0,70192.0,Citizen group,social welfare and poor,2000.0
1840,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,"Economic, social and community development",5,6,3,2015,0.0,758631.0,769346.0,429894.0,339509.0,769403.0,-57.0,Citizen group,social welfare and poor,2000.0
1841,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,"Economic, social and community development",4,4,4,2016,0.0,687446.0,717653.0,531256.0,233532.0,764788.0,-47135.0,Citizen group,social welfare and poor,2000.0
1842,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,"Economic, social and community development",3,5,12,2017,0.0,823394.0,841940.0,509579.0,201312.0,710891.0,131049.0,Citizen group,social welfare and poor,2000.0
1843,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,Civic and advocacy activities,4,6,4,2018,0.0,928964.0,928964.0,556422.0,263083.0,819505.0,109459.0,Citizen group,social welfare and poor,2000.0
1844,67736746011,Care Leavers Of Australasia Network (Clan) Incorporated,Civic and advocacy activities,5,4,4,2019,0.0,1202903.0,1202903.0,657212.0,252450.0,909662.0,293241.0,Citizen group,social welfare and poor,2000.0
1845,67757001303,National Association Of Community Legal Centres Limited,,11,12,0,2013,,,,,,,,Service Group,social welfare and poor,1979.0
1846,67757001303,National Association Of Community Legal Centres Limited,Other activity,37,12,0,2014,1.0,5744316.0,5927442.0,2962916.0,3019401.0,5982317.0,-54875.0,Service Group,social welfare and poor,1979.0
1847,67757001303,National Association Of Community Legal Centres Limited,Law and legal services,37,29,0,2015,1.0,7660294.0,7783561.0,4575224.0,3298817.0,7874041.0,-90480.0,Service Group,social welfare and poor,1979.0
1848,67757001303,National Association Of Community Legal Centres Limited,Law and legal services,37,29,0,2016,1.0,9625733.0,9688516.0,5062030.0,3009246.0,8071276.0,1617240.0,Service Group,social welfare and poor,1979.0
1849,67757001303,National Association Of Community Legal Centres Limited,Law and legal services,36,22,0,2017,3.0,7782795.0,7837996.0,5227135.0,2606491.0,7833626.0,4370.0,Service Group,social welfare and poor,1979.0
1850,67757001303,National Association Of Community Legal Centres Limited,Law and legal services,29,19,5,2018,3.0,7483492.0,7545475.0,4945651.0,2159474.0,7105125.0,440350.0,Service Group,social welfare and poor,1979.0
1851,67757001303,National Association Of Community Legal Centres Limited,Law and legal services,59,52,10,2019,4.0,12568709.0,12568709.0,7413857.0,4000672.0,11414529.0,1154180.0,Service Group,social welfare and poor,1979.0
1852,68008621252,Blind Sports Australia,Sports,1,1,0,2013,,,,,,,,Citizen group,disabled and health advocacy,1980.0
1853,68008621252,Blind Sports Australia,Sports,0,0,6,2014,0.0,1025000.0,1025000.0,33000.0,905000.0,1000000.0,25000.0,Citizen group,disabled and health advocacy,1980.0
1854,68008621252,Blind Sports Australia,Sports,0,0,2000,2015,0.0,0.0,185700.0,0.0,179000.0,214000.0,-28300.0,Citizen group,disabled and health advocacy,1980.0
1855,68008621252,Blind Sports Australia,Sports,0,0,11,2016,0.0,316089.0,316089.0,0.0,188664.0,262645.0,53444.0,Citizen group,disabled and health advocacy,1980.0
1856,68008621252,Blind Sports Australia,Sports,0,0,6,2017,0.0,1022346.0,1022346.0,0.0,160941.0,160941.0,861405.0,Citizen group,disabled and health advocacy,1980.0
1857,68008621252,Blind Sports Australia,Sports,0,2,7,2018,0.0,519880.0,519880.0,21038.0,515696.0,541735.0,-21855.0,Citizen group,disabled and health advocacy,1980.0
1858,68008621252,Blind Sports Australia,Sports,0,1,7,2019,0.0,145898.0,145898.0,63029.0,102337.0,167625.0,-21727.0,Citizen group,disabled and health advocacy,1980.0
1861,68091455551,Australian Indigenous Leadership Centre Ltd,Other education,11,3,0,2013,,,,,,,,Service Group,education,1999.0
1862,68091455551,Australian Indigenous Leadership Centre Ltd,Other education,15,0,6,2014,0.0,2741741.0,2754786.0,424000.0,170585.0,2776915.0,-22129.0,Service Group,education,1999.0
1863,68091455551,Australian Indigenous Leadership Centre Ltd,Other education,14,0,0,2015,0.0,2701652.0,2701652.0,1193129.0,1343011.0,2536753.0,164900.0,Service Group,education,1999.0
1864,68091455551,Australian Indigenous Leadership Centre Ltd,Employment and training,11,0,0,2016,1.0,2707626.0,2707626.0,1424371.0,1363712.0,2796362.0,-88736.0,Service Group,education,1999.0
1865,68091455551,Australian Indigenous Leadership Centre Ltd,Employment and training,12,0,0,2017,1.0,2465336.0,2465336.0,1130142.0,1176207.0,2306349.0,158987.0,Service Group,education,1999.0
1866,68091455551,Australian Indigenous Leadership Centre Ltd,Employment and training,10,2,0,2018,1.0,2753937.0,2753937.0,1071017.0,1620010.0,2691027.0,62910.0,Service Group,education,1999.0
1867,68091455551,Australian Indigenous Leadership Centre Ltd,Employment and training,9,2,0,2019,0.0,1514697.0,1514697.0,1135225.0,878557.0,2013782.0,-499085.0,Service Group,education,1999.0
1868,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Civic and advocacy activities,0,0,12,2013,,,,,,,,Citizen group,disabled and health advocacy,1995.0
1869,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Civic and advocacy activities,0,0,6,2014,0.0,0.0,2252.0,0.0,2597.0,2597.0,-345.0,Citizen group,disabled and health advocacy,1995.0
1870,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Civic and advocacy activities,0,0,10,2015,0.0,0.0,9784.0,0.0,763.0,763.0,9021.0,Citizen group,disabled and health advocacy,1995.0
1871,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Advocacy and civic activities,0,0,10,2016,0.0,0.0,5133.0,0.0,8853.0,8853.0,-3720.0,Citizen group,disabled and health advocacy,1995.0
1872,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Advocacy and civic activities,0,0,10,2017,0.0,1952.0,1952.0,0.0,0.0,0.0,1952.0,Citizen group,disabled and health advocacy,1995.0
1873,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Civic and advocacy activities,0,0,7,2018,0.0,2315.0,2315.0,0.0,1920.0,1920.0,395.0,Citizen group,disabled and health advocacy,1995.0
1874,68366035377,Families And Friends For Drug Law Reform (Act) Inc.,Civic and advocacy activities,0,0,10,2019,0.0,2717.0,2717.0,0.0,3022.0,3022.0,-305.0,Citizen group,disabled and health advocacy,1995.0
1875,68480848412,National Rural Health Alliance Ltd,Other activity,8,8,0,2013,,,,,,,,Citizen group,disabled and health advocacy,1993.0
1876,68480848412,National Rural Health Alliance Ltd,Other activity,9,8,0,2014,0.0,1832958.0,2164695.0,1359158.0,878029.0,2397726.0,-233031.0,Citizen group,disabled and health advocacy,1993.0
1877,68480848412,National Rural Health Alliance Ltd,Other health service delivery,9,7,0,2015,0.0,2941037.0,3886388.0,1314027.0,1839115.0,3340724.0,545665.0,Citizen group,disabled and health advocacy,1993.0
1878,68480848412,National Rural Health Alliance Ltd,Other health service delivery,5,11,0,2016,0.0,2001994.0,2432851.0,1269864.0,1055448.0,2567338.0,-134487.0,Citizen group,disabled and health advocacy,1993.0
1879,68480848412,National Rural Health Alliance Ltd,Other health service delivery,7,6,0,2017,1.0,3145646.0,3145646.0,1323295.0,1797947.0,3121242.0,24404.0,Citizen group,disabled and health advocacy,1993.0
1880,68480848412,National Rural Health Alliance Ltd,Other health service delivery,5,5,0,2018,1.0,1936016.0,1936016.0,935377.0,857059.0,1792436.0,143580.0,Citizen group,disabled and health advocacy,1993.0
1881,68480848412,National Rural Health Alliance Ltd,Other health service delivery,7,6,0,2019,0.0,2924880.0,2924880.0,1111707.0,1619607.0,2731314.0,193566.0,Citizen group,disabled and health advocacy,1993.0
1886,69088075058,Create Foundation Limited,"Economic, social and community development",47,4,90,2013,,,,,,,,Citizen group,age,1993.0
1887,69088075058,Create Foundation Limited,"Economic, social and community development",45,5,301,2014,0.0,5915597.0,6000822.0,3277865.0,2693863.0,5971728.0,29094.0,Citizen group,age,1993.0
1888,69088075058,Create Foundation Limited,"Economic, social and community development",27,25,100,2015,3.0,5290789.0,5380850.0,3339184.0,2020087.0,5359271.0,21579.0,Citizen group,age,1993.0
1889,69088075058,Create Foundation Limited,"Economic, social and community development",34,20,762,2016,5.0,6311145.0,6422365.0,3612287.0,2791650.0,6403937.0,18428.0,Citizen group,age,1993.0
1890,69088075058,Create Foundation Limited,"Economic, social and community development",31,23,1015,2017,9.0,6133947.0,6219578.0,3815882.0,2377936.0,6193818.0,25760.0,Citizen group,age,1993.0
1891,69088075058,Create Foundation Limited,"Economic, social and community development",38,21,1297,2018,15.0,8109238.0,8109238.0,4509201.0,3450973.0,7960174.0,149064.0,Citizen group,age,1993.0
1892,69088075058,Create Foundation Limited,"Economic, social and community development",32,25,1395,2019,15.0,6752284.0,6752284.0,4457941.0,2577922.0,7035863.0,-283579.0,Citizen group,age,1993.0
1893,69092915618,The Jean Hailes Foundation,Other health service delivery,7,16,0,2013,,,,,,,,Service Group,disabled and health advocacy,1992.0
1894,69092915618,The Jean Hailes Foundation,Other health service delivery,7,12,6,2014,0.0,3604849.0,3604849.0,1459765.0,2084783.0,3544548.0,60301.0,Service Group,disabled and health advocacy,1992.0
1895,69092915618,The Jean Hailes Foundation,Other health service delivery,13,10,1,2015,2.0,4692959.0,4879079.0,1586175.0,2035245.0,3621420.0,1257659.0,Service Group,disabled and health advocacy,1992.0
1896,69092915618,The Jean Hailes Foundation,Other health service delivery,12,19,1,2016,1.0,4299440.0,4579030.0,2017968.0,2774337.0,4792305.0,-213275.0,Service Group,disabled and health advocacy,1992.0
1897,69092915618,The Jean Hailes Foundation,Other health service delivery,12,30,2,2017,3.0,5422903.0,5422903.0,2108885.0,3261068.0,5369953.0,52950.0,Service Group,disabled and health advocacy,1992.0
1898,69092915618,The Jean Hailes Foundation,Other health service delivery,17,22,0,2018,3.0,6233303.0,6233303.0,2541476.0,3651576.0,6193052.0,40251.0,Service Group,disabled and health advocacy,1992.0
1899,69092915618,The Jean Hailes Foundation,Other health service delivery,22,28,0,2019,5.0,7810624.0,7810624.0,2942997.0,4525312.0,7879048.0,-68424.0,Service Group,disabled and health advocacy,1992.0
1900,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,10,2013,,,,,,,,Citizen group,arts and cultural,1949.0
1901,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,6,2014,0.0,0.0,8821.0,0.0,6939.0,6939.0,1882.0,Citizen group,arts and cultural,1949.0
1902,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,12,2015,0.0,0.0,9215.0,0.0,7592.0,7592.0,1623.0,Citizen group,arts and cultural,1949.0
1903,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,3,2016,0.0,0.0,8727.0,0.0,6449.0,6449.0,2278.0,Citizen group,arts and cultural,1949.0
1904,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,3,2017,0.0,0.0,4425.0,0.0,3031.0,3031.0,1394.0,Citizen group,arts and cultural,1949.0
1905,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,6,2018,0.0,10858.0,10858.0,0.0,23116.0,23116.0,-12258.0,Citizen group,arts and cultural,1949.0
1906,69667887179,Australian Council Of Film Societies,Culture and arts,0,0,12,2019,0.0,3826.0,3826.0,0.0,649.0,649.0,3177.0,Citizen group,arts and cultural,1949.0
1907,70004227810,The Australian Institute Of Agricultural Science And Technology,Research,0,0,780,2013,,,,,,,,Business association,business organization,1935.0
1908,70004227810,The Australian Institute Of Agricultural Science And Technology,Other education,0,0,751,2014,0.0,328500.0,328500.0,0.0,279852.0,279852.0,48648.0,Business association,business organization,1935.0
1909,70004227810,The Australian Institute Of Agricultural Science And Technology,Other education,0,0,50,2015,0.0,357877.0,357877.0,0.0,291126.0,291126.0,66751.0,Business association,business organization,1935.0
1910,70004227810,The Australian Institute Of Agricultural Science And Technology,Research,0,0,20,2016,0.0,0.0,246663.0,0.0,226992.0,226992.0,19671.0,Business association,business organization,1935.0
1911,70004227810,The Australian Institute Of Agricultural Science And Technology,Other education,0,0,38,2017,0.0,216923.0,216923.0,0.0,243263.0,243263.0,-26340.0,Business association,business organization,1935.0
1912,70004227810,The Australian Institute Of Agricultural Science And Technology,Other education,0,0,20,2018,0.0,219726.0,219726.0,0.0,300031.0,300031.0,-80305.0,Business association,business organization,1935.0
1913,70004227810,The Australian Institute Of Agricultural Science And Technology,Other education,0,0,20,2019,0.0,264419.0,264419.0,0.0,227234.0,227234.0,37185.0,Business association,business organization,1935.0
1914,70693242620,Allergy & Anaphylaxis Australia,Other health service delivery,2,4,5,2013,,,,,,,,Hybrid group,disabled and health advocacy,1993.0
1915,70693242620,Allergy & Anaphylaxis Australia,Other health service delivery,2,2,6,2014,2.0,395418.0,395418.0,215801.0,212123.0,427924.0,32506.0,Hybrid group,disabled and health advocacy,1993.0
1916,70693242620,Allergy & Anaphylaxis Australia,Other health service delivery,2,2,6,2015,2.0,456580.0,460576.0,243851.0,201917.0,445768.0,14808.0,Hybrid group,disabled and health advocacy,1993.0
